Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
2234,31,1,48.0,1,3,1,131,Lost
2235,66,1,26.0,3,3,3,333,Loyal Customers
2236,82,1,44.0,1,3,4,134,Lost
2237,88,1,18.0,4,3,5,435,Loyal Customers
2238,34,1,31.0,2,3,1,231,Lost
2239,84,1,18.0,4,3,4,434,Loyal Customers
2240,96,1,41.0,1,3,5,135,Lost
2241,71,1,18.0,4,3,4,434,Loyal Customers
2242,77,1,3.0,5,3,4,534,Loyal Customers
2243,66,1,5.0,5,3,3,533,Loyal Customers
2244,21,1,13.0,4,3,1,431,Loyal Customers
2245,37,1,22.0,3,3,2,332,Loyal Customers
2246,90,1,45.0,1,3,5,135,Lost
2247,96,1,39.0,2,3,5,235,Lost
2248,37,1,18.0,4,3,2,432,Loyal Customers
2249,66,1,19.0,4,3,3,433,Loyal Customers
2250,45,1,29.0,3,3,2,332,Loyal Customers
2251,89,1,19.0,4,3,5,435,Loyal Customers
2252,94,1,22.0,3,3,5,335,Loyal Customers
2253,96,1,21.0,3,3,5,335,Loyal Customers
2254,31,1,22.0,3,3,1,331,Loyal Customers
2255,79,1,44.0,1,3,4,134,Lost
2256,39,1,42.0,1,3,2,132,Lost
2257,22,1,33.0,2,3,1,231,Lost
2258,32,1,6.0,5,3,1,531,Loyal Customers
2259,71,1,44.0,1,3,4,134,Lost
2260,96,1,24.0,3,3,5,335,Loyal Customers
2261,82,1,16.0,4,3,4,434,Loyal Customers
2262,76,1,12.0,4,3,4,434,Loyal Customers
2263,22,1,50.0,1,3,1,131,Lost
2264,40,1,42.0,1,3,2,132,Lost
2265,92,1,50.0,1,3,5,135,Lost
2266,94,1,10.0,5,3,5,535,Loyal Customers
2267,44,1,32.0,2,3,2,232,Lost
2268,49,1,37.0,2,3,2,232,Lost
2269,26,1,15.0,4,3,1,431,Loyal Customers
2270,38,1,27.0,3,3,2,332,Loyal Customers
2271,72,1,7.0,5,3,4,534,Loyal Customers
2272,99,1,49.0,1,3,5,135,Lost
2273,38,1,44.0,1,3,2,132,Lost
2274,96,1,13.0,4,3,5,435,Loyal Customers
2275,27,1,38.0,2,3,1,231,Lost
2276,24,1,10.0,5,3,1,531,Loyal Customers
2277,82,1,25.0,3,3,4,334,Loyal Customers
2278,56,1,18.0,4,3,3,433,Loyal Customers
2279,25,1,6.0,5,3,1,531,Loyal Customers
2280,67,1,35.0,2,3,3,233,Lost
2281,21,1,31.0,2,3,1,231,Lost
2282,27,1,41.0,1,3,1,131,Lost
2283,97,1,8.0,5,3,5,535,Loyal Customers
2284,45,1,34.0,2,3,2,232,Lost
2285,63,1,20.0,4,3,3,433,Loyal Customers
2286,100,1,38.0,2,3,5,235,Lost
2287,38,1,35.0,2,3,2,232,Lost
2288,45,1,6.0,5,3,2,532,Loyal Customers
2289,91,1,50.0,1,3,5,135,Lost
2290,82,1,47.0,1,3,4,134,Lost
2291,48,1,23.0,3,3,2,332,Loyal Customers
2292,30,1,13.0,4,3,1,431,Loyal Customers
2293,34,1,31.0,2,3,1,231,Lost
2294,68,1,16.0,4,3,3,433,Loyal Customers
2295,95,1,40.0,2,3,5,235,Lost
2296,22,1,45.0,1,3,1,131,Lost
2297,88,1,50.0,1,3,5,135,Lost
2298,83,1,1.0,5,3,4,534,Loyal Customers
2299,87,1,10.0,5,3,5,535,Loyal Customers
2300,57,1,48.0,1,3,3,133,Lost
2301,88,1,38.0,2,3,5,235,Lost
2302,20,1,21.0,3,3,1,331,Loyal Customers
2303,39,1,38.0,2,3,2,232,Lost
2304,71,1,31.0,2,3,4,234,Lost
2305,73,1,9.0,5,3,4,534,Loyal Customers
2306,63,1,47.0,1,3,3,133,Lost
2307,78,1,8.0,5,3,4,534,Loyal Customers
2308,96,1,30.0,3,3,5,335,Loyal Customers
2309,81,1,22.0,3,3,4,334,Loyal Customers
2310,95,1,3.0,5,3,5,535,Loyal Customers
2311,68,1,15.0,4,3,3,433,Loyal Customers
2312,28,1,10.0,5,3,1,531,Loyal Customers
2313,30,1,19.0,4,3,1,431,Loyal Customers
2314,31,1,36.0,2,3,1,231,Lost
2315,95,1,12.0,4,3,5,435,Loyal Customers
2316,79,1,49.0,1,3,4,134,Lost
2317,39,1,7.0,5,3,2,532,Loyal Customers
2318,34,1,28.0,3,3,1,331,Loyal Customers
2319,28,1,30.0,3,3,1,331,Loyal Customers
2320,38,1,29.0,3,3,2,332,Loyal Customers
2321,55,1,9.0,5,3,3,533,Loyal Customers
2322,31,1,27.0,3,3,1,331,Loyal Customers
2323,84,1,21.0,3,3,4,334,Loyal Customers
2324,93,1,36.0,2,3,5,235,Lost
2325,28,1,19.0,4,3,1,431,Loyal Customers
2326,55,1,47.0,1,3,3,133,Lost
2327,63,1,38.0,2,3,3,233,Lost
2328,94,1,22.0,3,3,5,335,Loyal Customers
2329,36,1,29.0,3,3,2,332,Loyal Customers
2330,97,1,42.0,1,3,5,135,Lost
2331,63,1,47.0,1,3,3,133,Lost
2332,77,1,10.0,5,3,4,534,Loyal Customers
2333,53,1,10.0,5,3,3,533,Loyal Customers
2334,77,1,1.0,5,3,4,534,Loyal Customers
2335,79,1,7.0,5,3,4,534,Loyal Customers
2336,37,1,10.0,5,3,2,532,Loyal Customers
2337,94,1,11.0,4,3,5,435,Loyal Customers
2338,76,1,5.0,5,3,4,534,Loyal Customers
2339,68,1,21.0,3,3,3,333,Loyal Customers
2340,65,1,24.0,3,3,3,333,Loyal Customers
2341,24,1,37.0,2,4,1,241,At Risk
2342,31,1,22.0,3,4,1,341,Loyal Customers
2343,89,1,16.0,4,4,5,445,Champions
2344,49,1,44.0,1,4,2,142,At Risk
2345,92,1,14.0,4,4,5,445,Champions
2346,32,1,23.0,3,4,1,341,Loyal Customers
2347,67,1,46.0,1,4,3,143,At Risk
2348,64,1,46.0,1,4,3,143,At Risk
2349,84,1,16.0,4,4,4,444,Champions
2350,34,1,40.0,2,4,1,241,At Risk
2351,26,1,21.0,3,4,1,341,Loyal Customers
2352,50,1,25.0,3,4,2,342,Loyal Customers
2353,46,1,25.0,3,4,2,342,Loyal Customers
2354,71,1,25.0,3,4,4,344,Loyal Customers
2355,78,1,27.0,3,4,4,344,Loyal Customers
2356,35,1,12.0,4,4,1,441,Loyal Customers
2357,58,1,27.0,3,4,3,343,Loyal Customers
2358,67,1,40.0,2,4,3,243,At Risk
2359,93,1,38.0,2,4,5,245,At Risk
2360,81,1,44.0,1,4,4,144,At Risk
2361,80,1,27.0,3,4,4,344,Loyal Customers
2362,64,1,30.0,3,4,3,343,Loyal Customers
2363,41,1,24.0,3,4,2,342,Loyal Customers
2364,79,1,38.0,2,4,4,244,At Risk
2365,60,1,4.0,5,4,3,543,Loyal Customers
2366,91,1,32.0,2,4,5,245,At Risk
2367,66,1,32.0,2,4,3,243,At Risk
2368,85,1,28.0,3,4,5,345,Loyal Customers
2369,38,1,6.0,5,4,2,542,Loyal Customers
2370,23,1,24.0,3,4,1,341,Loyal Customers
2371,71,1,38.0,2,4,4,244,At Risk
2372,25,1,28.0,3,4,1,341,Loyal Customers
2373,39,1,9.0,5,4,2,542,Loyal Customers
2374,20,1,21.0,3,4,1,341,Loyal Customers
2375,73,1,31.0,2,4,4,244,At Risk
2376,63,1,18.0,4,4,3,443,Loyal Customers
2377,94,1,5.0,5,4,5,545,Champions
2378,94,1,22.0,3,4,5,345,Loyal Customers
2379,71,1,37.0,2,4,4,244,At Risk
2380,77,1,22.0,3,4,4,344,Loyal Customers
2381,66,1,36.0,2,4,3,243,At Risk
2382,23,1,23.0,3,4,1,341,Loyal Customers
2383,60,1,44.0,1,4,3,143,At Risk
2384,72,1,25.0,3,4,4,344,Loyal Customers
2385,35,1,40.0,2,4,1,241,At Risk
2386,31,1,12.0,4,4,1,441,Loyal Customers
2387,33,1,14.0,4,4,1,441,Loyal Customers
2388,95,1,14.0,4,4,5,445,Champions
2389,68,1,10.0,5,4,3,543,Loyal Customers
2390,87,1,17.0,4,4,5,445,Champions
2391,64,1,24.0,3,4,3,343,Loyal Customers
2392,74,1,31.0,2,4,4,244,At Risk
2393,62,1,36.0,2,4,3,243,At Risk
2394,97,1,38.0,2,4,5,245,At Risk
2395,47,1,23.0,3,4,2,342,Loyal Customers
2396,83,1,47.0,1,4,4,144,At Risk
2397,82,1,20.0,4,4,4,444,Champions
2398,26,1,41.0,1,4,1,141,At Risk
2399,81,1,44.0,1,4,4,144,At Risk
2400,44,1,31.0,2,4,2,242,At Risk
2401,88,1,11.0,4,4,5,445,Champions
2402,76,1,25.0,3,4,4,344,Loyal Customers
2403,89,1,31.0,2,4,5,245,At Risk
2404,22,1,40.0,2,4,1,241,At Risk
2405,33,1,23.0,3,4,1,341,Loyal Customers
2406,97,1,5.0,5,4,5,545,Champions
2407,57,1,26.0,3,4,3,343,Loyal Customers
2408,38,1,11.0,4,4,2,442,Loyal Customers
2409,55,1,44.0,1,4,3,143,At Risk
2410,37,1,47.0,1,4,2,142,At Risk
2411,43,1,46.0,1,4,2,142,At Risk
2412,96,1,35.0,2,4,5,245,At Risk
2413,51,1,8.0,5,4,2,542,Loyal Customers
2414,95,1,30.0,3,4,5,345,Loyal Customers
2415,26,1,14.0,4,4,1,441,Loyal Customers
2416,34,1,30.0,3,4,1,341,Loyal Customers
2417,83,1,26.0,3,4,4,344,Loyal Customers
2418,24,1,32.0,2,4,1,241,At Risk
2419,69,1,47.0,1,4,4,144,At Risk
2420,40,1,11.0,4,4,2,442,Loyal Customers
2421,87,1,28.0,3,4,5,345,Loyal Customers
2422,46,1,2.0,5,4,2,542,Loyal Customers
2423,82,1,45.0,1,4,4,144,At Risk
2424,81,1,7.0,5,4,4,544,Champions
2425,57,1,28.0,3,4,3,343,Loyal Customers
2426,49,1,34.0,2,4,2,242,At Risk
2427,42,1,26.0,3,4,2,342,Loyal Customers
2428,26,1,45.0,1,4,1,141,At Risk
2429,38,1,34.0,2,4,2,242,At Risk
2430,57,1,47.0,1,4,3,143,At Risk
2431,100,1,42.0,1,4,5,145,At Risk
2432,73,1,27.0,3,4,4,344,Loyal Customers
2433,66,1,43.0,1,4,3,143,At Risk
2434,73,1,16.0,4,4,4,444,Champions
2435,45,1,40.0,2,4,2,242,At Risk
2436,27,1,29.0,3,4,1,341,Loyal Customers
2437,24,1,38.0,2,4,1,241,At Risk
2438,59,1,34.0,2,4,3,243,At Risk
2439,20,1,30.0,3,4,1,341,Loyal Customers
2440,44,1,45.0,1,4,2,142,At Risk
2441,90,1,47.0,1,4,5,145,At Risk
2442,36,1,5.0,5,4,2,542,Loyal Customers
2443,95,1,50.0,1,4,5,145,At Risk
2444,30,1,24.0,3,4,1,341,Loyal Customers
2445,65,1,15.0,4,4,3,443,Loyal Customers
2446,96,1,50.0,1,4,5,145,At Risk
2447,65,1,7.0,5,4,3,543,Loyal Customers
2448,47,1,10.0,5,4,2,542,Loyal Customers
2449,25,1,38.0,2,4,1,241,At Risk
2450,56,1,31.0,2,4,3,243,At Risk
2451,76,1,7.0,5,4,4,544,Champions
2452,60,1,27.0,3,4,3,343,Loyal Customers
2453,67,1,45.0,1,4,3,143,At Risk
2454,95,1,13.0,4,4,5,445,Champions
2455,72,1,33.0,2,4,4,244,At Risk
2456,98,1,25.0,3,4,5,345,Loyal Customers
2457,83,1,5.0,5,4,4,544,Champions
2458,37,1,23.0,3,4,2,342,Loyal Customers
2459,85,1,17.0,4,4,5,445,Champions
2460,36,1,14.0,4,4,2,442,Loyal Customers
2461,36,1,28.0,3,4,2,342,Loyal Customers
2462,86,1,19.0,4,4,5,445,Champions
2463,99,1,31.0,2,4,5,245,At Risk
2464,21,1,25.0,3,4,1,341,Loyal Customers
2465,84,1,4.0,5,4,4,544,Champions
2466,63,1,20.0,4,4,3,443,Loyal Customers
2467,84,1,37.0,2,4,4,244,At Risk
2468,72,1,28.0,3,4,4,344,Loyal Customers
2469,21,1,6.0,5,4,1,541,Loyal Customers
2470,92,1,27.0,3,4,5,345,Loyal Customers
2471,72,1,29.0,3,4,4,344,Loyal Customers
2472,83,1,1.0,5,4,4,544,Champions
2473,73,1,31.0,2,4,4,244,At Risk
2474,98,1,28.0,3,4,5,345,Loyal Customers
2475,76,1,19.0,4,4,4,444,Champions
2476,43,1,36.0,2,4,2,242,At Risk
2477,60,1,28.0,3,4,3,343,Loyal Customers
2478,40,1,29.0,3,4,2,342,Loyal Customers
2479,93,1,9.0,5,4,5,545,Champions
2480,98,1,26.0,3,4,5,345,Loyal Customers
2481,91,1,7.0,5,4,5,545,Champions
2482,92,1,35.0,2,4,5,245,At Risk
2483,87,1,46.0,1,4,5,145,At Risk
2484,96,1,8.0,5,4,5,545,Champions
2485,97,1,50.0,1,4,5,145,At Risk
2486,55,1,37.0,2,4,3,243,At Risk
2487,58,1,6.0,5,4,3,543,Loyal Customers
2488,21,1,16.0,4,4,1,441,Loyal Customers
2489,82,1,30.0,3,4,4,344,Loyal Customers
2490,34,1,50.0,1,4,1,141,At Risk
2491,78,1,5.0,5,4,4,544,Champions
2492,47,1,15.0,4,4,2,442,Loyal Customers
2493,96,1,34.0,2,4,5,245,At Risk
2494,23,1,6.0,5,4,1,541,Loyal Customers
2495,27,1,26.0,3,4,1,341,Loyal Customers
2496,37,1,34.0,2,4,2,242,At Risk
2497,79,1,37.0,2,4,4,244,At Risk
2498,40,1,28.0,3,4,2,342,Loyal Customers
2499,39,1,38.0,2,4,2,242,At Risk
2500,73,1,2.0,5,4,4,544,Champions
2501,84,1,32.0,2,4,4,244,At Risk
2502,94,1,30.0,3,4,5,345,Loyal Customers
2503,47,1,17.0,4,4,2,442,Loyal Customers
2504,77,1,5.0,5,4,4,544,Champions
2505,94,1,31.0,2,4,5,245,At Risk
2506,75,1,43.0,1,4,4,144,At Risk
2507,82,1,19.0,4,4,4,444,Champions
2508,36,1,32.0,2,4,2,242,At Risk
2509,90,1,5.0,5,4,5,545,Champions
2510,48,1,9.0,5,4,2,542,Loyal Customers
2511,42,1,48.0,1,4,2,142,At Risk
2512,33,1,1.0,5,4,1,541,Loyal Customers
2513,63,1,20.0,4,4,3,443,Loyal Customers
2514,53,1,42.0,1,4,3,143,At Risk
2515,37,1,45.0,1,4,2,142,At Risk
2516,92,1,41.0,1,4,5,145,At Risk
2517,73,1,36.0,2,4,4,244,At Risk
2518,38,1,10.0,5,4,2,542,Loyal Customers
2519,51,1,31.0,2,4,2,242,At Risk
2520,90,1,21.0,3,4,5,345,Loyal Customers
2521,56,1,16.0,4,4,3,443,Loyal Customers
2522,33,1,18.0,4,4,1,441,Loyal Customers
2523,53,1,20.0,4,4,3,443,Loyal Customers
2524,24,1,21.0,3,4,1,341,Loyal Customers
2525,59,1,23.0,3,4,3,343,Loyal Customers
2526,72,1,20.0,4,4,4,444,Champions
2527,28,1,30.0,3,4,1,341,Loyal Customers
2528,36,1,33.0,2,4,2,242,At Risk
2529,47,1,31.0,2,4,2,242,At Risk
2530,62,1,48.0,1,4,3,143,At Risk
2531,98,1,28.0,3,4,5,345,Loyal Customers
2532,28,1,7.0,5,4,1,541,Loyal Customers
2533,86,1,4.0,5,4,5,545,Champions
2534,46,1,49.0,1,4,2,142,At Risk
2535,42,1,22.0,3,4,2,342,Loyal Customers
2536,80,1,39.0,2,4,4,244,At Risk
2537,39,1,45.0,1,4,2,142,At Risk
2538,49,1,30.0,3,4,2,342,Loyal Customers
2539,32,1,33.0,2,4,1,241,At Risk
2540,73,1,24.0,3,4,4,344,Loyal Customers
2541,42,1,11.0,4,4,2,442,Loyal Customers
2542,58,1,13.0,4,4,3,443,Loyal Customers
2543,22,1,27.0,3,4,1,341,Loyal Customers
2544,56,1,30.0,3,4,3,343,Loyal Customers
2545,70,1,39.0,2,4,4,244,At Risk
2546,50,1,10.0,5,4,2,542,Loyal Customers
2547,21,1,4.0,5,4,1,541,Loyal Customers
2548,97,1,16.0,4,4,5,445,Champions
2549,63,1,34.0,2,4,3,243,At Risk
2550,60,1,11.0,4,4,3,443,Loyal Customers
2551,52,1,30.0,3,4,3,343,Loyal Customers
2552,32,1,40.0,2,4,1,241,At Risk
2553,48,1,13.0,4,4,2,442,Loyal Customers
2554,25,1,28.0,3,4,1,341,Loyal Customers
2555,68,1,49.0,1,4,3,143,At Risk
2556,74,1,23.0,3,4,4,344,Loyal Customers
2557,88,1,4.0,5,4,5,545,Champions
2558,23,1,17.0,4,4,1,441,Loyal Customers
2559,32,1,24.0,3,4,1,341,Loyal Customers
2560,71,1,21.0,3,4,4,344,Loyal Customers
2561,62,1,17.0,4,4,3,443,Loyal Customers
2562,20,1,22.0,3,4,1,341,Loyal Customers
2563,62,1,27.0,3,4,3,343,Loyal Customers
2564,81,1,1.0,5,4,4,544,Champions
2565,90,1,27.0,3,4,5,345,Loyal Customers
2566,43,1,8.0,5,4,2,542,Loyal Customers
2567,38,1,43.0,1,4,2,142,At Risk
2568,25,1,24.0,3,4,1,341,Loyal Customers
2569,98,1,29.0,3,4,5,345,Loyal Customers
2570,75,1,10.0,5,4,4,544,Champions
2571,27,1,12.0,4,4,1,441,Loyal Customers
2572,27,1,48.0,1,4,1,141,At Risk
2573,42,1,40.0,2,4,2,242,At Risk
2574,90,1,1.0,5,4,5,545,Champions
2575,63,1,26.0,3,4,3,343,Loyal Customers
2576,96,1,9.0,5,4,5,545,Champions
2577,40,1,19.0,4,4,2,442,Loyal Customers
2578,39,1,37.0,2,4,2,242,At Risk
2579,48,1,3.0,5,4,2,542,Loyal Customers
2580,20,1,40.0,2,4,1,241,At Risk
2581,29,1,13.0,4,4,1,441,Loyal Customers
2582,81,1,48.0,1,4,4,144,At Risk
2583,98,1,4.0,5,4,5,545,Champions
2584,93,1,9.0,5,4,5,545,Champions
2585,30,1,26.0,3,4,1,341,Loyal Customers
2586,37,1,19.0,4,4,2,442,Loyal Customers
2587,28,1,1.0,5,4,1,541,Loyal Customers
2588,29,1,29.0,3,4,1,341,Loyal Customers
2589,49,1,38.0,2,4,2,242,At Risk
2590,53,1,31.0,2,4,3,243,At Risk
2591,66,1,35.0,2,4,3,243,At Risk
2592,61,1,40.0,2,4,3,243,At Risk
2593,23,1,13.0,4,4,1,441,Loyal Customers
2594,36,1,9.0,5,4,2,542,Loyal Customers
2595,81,1,25.0,3,4,4,344,Loyal Customers
2596,56,1,3.0,5,4,3,543,Loyal Customers
2597,78,1,35.0,2,4,4,244,At Risk
2598,25,1,13.0,4,4,1,441,Loyal Customers
2599,86,1,31.0,2,4,5,245,At Risk
2600,99,1,48.0,1,4,5,145,At Risk
2601,83,1,6.0,5,4,4,544,Champions
2602,33,1,43.0,1,4,1,141,At Risk
2603,44,1,1.0,5,4,2,542,Loyal Customers
2604,58,1,8.0,5,4,3,543,Loyal Customers
2605,54,1,6.0,5,4,3,543,Loyal Customers
2606,93,1,32.0,2,4,5,245,At Risk
2607,98,1,46.0,1,4,5,145,At Risk
2608,36,1,38.0,2,4,2,242,At Risk
2609,68,1,48.0,1,4,3,143,At Risk
2610,95,1,18.0,4,4,5,445,Champions
2611,93,1,25.0,3,4,5,345,Loyal Customers
2612,99,1,4.0,5,4,5,545,Champions
2613,22,1,27.0,3,4,1,341,Loyal Customers
2614,88,1,14.0,4,4,5,445,Champions
2615,65,1,36.0,2,4,3,243,At Risk
2616,62,1,6.0,5,4,3,543,Loyal Customers
2617,55,1,46.0,1,4,3,143,At Risk
2618,97,1,29.0,3,4,5,345,Loyal Customers
2619,77,1,12.0,4,4,4,444,Champions
2620,40,1,47.0,1,4,2,142,At Risk
2621,23,1,28.0,3,4,1,341,Loyal Customers
2622,46,1,21.0,3,4,2,342,Loyal Customers
2623,75,1,15.0,4,4,4,444,Champions
2624,76,1,38.0,2,4,4,244,At Risk
2625,59,1,19.0,4,4,3,443,Loyal Customers
2626,51,1,31.0,2,4,2,242,At Risk
2627,46,1,30.0,3,4,2,342,Loyal Customers
2628,26,1,40.0,2,4,1,241,At Risk
2629,51,1,42.0,1,4,2,142,At Risk
2630,44,1,25.0,3,4,2,342,Loyal Customers
2631,82,1,20.0,4,4,4,444,Champions
2632,44,1,3.0,5,4,2,542,Loyal Customers
2633,27,1,14.0,4,4,1,441,Loyal Customers
2634,90,1,32.0,2,4,5,245,At Risk
2635,58,1,20.0,4,4,3,443,Loyal Customers
2636,80,1,34.0,2,4,4,244,At Risk
2637,40,1,6.0,5,4,2,542,Loyal Customers
2638,23,1,2.0,5,4,1,541,Loyal Customers
2639,34,1,35.0,2,4,1,241,At Risk
2640,35,1,33.0,2,4,1,241,At Risk
2641,75,1,45.0,1,4,4,144,At Risk
2642,60,1,20.0,4,4,3,443,Loyal Customers
2643,87,1,48.0,1,4,5,145,At Risk
2644,41,1,37.0,2,4,2,242,At Risk
2645,83,1,4.0,5,4,4,544,Champions
2646,81,1,24.0,3,4,4,344,Loyal Customers
2647,56,1,4.0,5,4,3,543,Loyal Customers
2648,58,1,25.0,3,4,3,343,Loyal Customers
2649,84,1,14.0,4,4,4,444,Champions
2650,21,1,14.0,4,4,1,441,Loyal Customers
2651,35,1,46.0,1,4,1,141,At Risk
2652,43,1,27.0,3,4,2,342,Loyal Customers
2653,20,1,46.0,1,4,1,141,At Risk
2654,36,1,24.0,3,4,2,342,Loyal Customers
2655,70,1,4.0,5,4,4,544,Champions
2656,83,1,2.0,5,4,4,544,Champions
2657,76,1,29.0,3,4,4,344,Loyal Customers
2658,81,1,7.0,5,4,4,544,Champions
2659,47,1,39.0,2,4,2,242,At Risk
2660,35,1,46.0,1,4,1,141,At Risk
2661,85,1,44.0,1,4,5,145,At Risk
2662,96,1,20.0,4,4,5,445,Champions
2663,98,1,44.0,1,4,5,145,At Risk
2664,52,1,23.0,3,4,3,343,Loyal Customers
2665,84,1,37.0,2,4,4,244,At Risk
2666,71,1,4.0,5,4,4,544,Champions
2667,95,1,14.0,4,4,5,445,Champions
2668,47,1,31.0,2,4,2,242,At Risk
2669,75,1,9.0,5,4,4,544,Champions
2670,28,1,31.0,2,4,1,241,At Risk
2671,44,1,26.0,3,4,2,342,Loyal Customers
2672,64,1,41.0,1,4,3,143,At Risk
2673,28,1,13.0,4,4,1,441,Loyal Customers
2674,21,1,4.0,5,4,1,541,Loyal Customers
2675,41,1,15.0,4,4,2,442,Loyal Customers
2676,38,1,38.0,2,4,2,242,At Risk
2677,77,1,3.0,5,4,4,544,Champions
2678,43,1,6.0,5,4,2,542,Loyal Customers
2679,91,1,34.0,2,4,5,245,At Risk
2680,68,1,7.0,5,4,3,543,Loyal Customers
2681,37,1,21.0,3,4,2,342,Loyal Customers
2682,23,1,17.0,4,4,1,441,Loyal Customers
2683,65,1,5.0,5,4,3,543,Loyal Customers
2684,30,1,21.0,3,4,1,341,Loyal Customers
2685,45,1,42.0,1,4,2,142,At Risk
2686,25,1,49.0,1,4,1,141,At Risk
2687,72,1,33.0,2,4,4,244,At Risk
2688,75,1,12.0,4,4,4,444,Champions
2689,63,1,18.0,4,4,3,443,Loyal Customers
2690,35,1,47.0,1,4,1,141,At Risk
2691,32,1,18.0,4,4,1,441,Loyal Customers
2692,25,1,48.0,1,4,1,141,At Risk
2693,90,1,18.0,4,4,5,445,Champions
2694,70,1,46.0,1,4,4,144,At Risk
2695,27,1,34.0,2,4,1,241,At Risk
2696,92,1,10.0,5,4,5,545,Champions
2697,20,1,12.0,4,4,1,441,Loyal Customers
2698,52,1,36.0,2,4,3,243,At Risk
2699,57,1,34.0,2,4,3,243,At Risk
2700,96,1,49.0,1,4,5,145,At Risk
2701,68,1,36.0,2,4,3,243,At Risk
2702,30,1,18.0,4,4,1,441,Loyal Customers
2703,37,1,39.0,2,4,2,242,At Risk
2704,42,1,34.0,2,4,2,242,At Risk
2705,54,1,35.0,2,4,3,243,At Risk
2706,81,1,1.0,5,4,4,544,Champions
2707,40,1,48.0,1,4,2,142,At Risk
2708,88,1,19.0,4,4,5,445,Champions
2709,94,1,44.0,1,4,5,145,At Risk
2710,54,1,9.0,5,4,3,543,Loyal Customers
2711,51,1,3.0,5,4,2,542,Loyal Customers
2712,22,1,50.0,1,4,1,141,At Risk
2713,95,1,7.0,5,4,5,545,Champions
2714,57,1,20.0,4,4,3,443,Loyal Customers
2715,45,1,16.0,4,4,2,442,Loyal Customers
2716,92,1,29.0,3,4,5,345,Loyal Customers
2717,40,1,21.0,3,4,2,342,Loyal Customers
2718,62,1,19.0,4,4,3,443,Loyal Customers
2719,90,1,10.0,5,4,5,545,Champions
2720,82,1,4.0,5,4,4,544,Champions
2721,52,1,45.0,1,4,3,143,At Risk
2722,70,1,17.0,4,4,4,444,Champions
2723,83,1,22.0,3,4,4,344,Loyal Customers
2724,49,1,3.0,5,4,2,542,Loyal Customers
2725,91,1,11.0,4,4,5,445,Champions
2726,99,1,4.0,5,4,5,545,Champions
2727,92,1,11.0,4,4,5,445,Champions
2728,87,1,47.0,1,4,5,145,At Risk
2729,28,1,17.0,4,4,1,441,Loyal Customers
2730,71,1,32.0,2,4,4,244,At Risk
2731,32,1,37.0,2,4,1,241,At Risk
2732,33,1,44.0,1,4,1,141,At Risk
2733,75,1,27.0,3,4,4,344,Loyal Customers
2734,83,1,46.0,1,4,4,144,At Risk
2735,93,1,13.0,4,4,5,445,Champions
2736,29,1,2.0,5,4,1,541,Loyal Customers
2737,25,1,45.0,1,4,1,141,At Risk
2738,76,1,35.0,2,4,4,244,At Risk
2739,81,1,39.0,2,4,4,244,At Risk
2740,80,1,39.0,2,4,4,244,At Risk
2741,70,1,34.0,2,4,4,244,At Risk
2742,81,1,41.0,1,4,4,144,At Risk
2743,86,1,47.0,1,4,5,145,At Risk
2744,94,1,17.0,4,4,5,445,Champions
2745,66,1,40.0,2,4,3,243,At Risk
2746,98,1,44.0,1,4,5,145,At Risk
2747,25,1,21.0,3,4,1,341,Loyal Customers
2748,62,1,21.0,3,4,3,343,Loyal Customers
2749,98,1,16.0,4,4,5,445,Champions
2750,53,1,15.0,4,4,3,443,Loyal Customers
2751,66,1,26.0,3,4,3,343,Loyal Customers
2752,52,1,50.0,1,4,3,143,At Risk
2753,64,1,30.0,3,4,3,343,Loyal Customers
2754,59,1,48.0,1,4,3,143,At Risk
2755,61,1,21.0,3,4,3,343,Loyal Customers
2756,97,1,18.0,4,4,5,445,Champions
2757,23,1,41.0,1,4,1,141,At Risk
2758,98,1,11.0,4,4,5,445,Champions
2759,98,1,8.0,5,4,5,545,Champions
2760,59,1,42.0,1,4,3,143,At Risk
2761,82,1,41.0,1,4,4,144,At Risk
2762,82,1,3.0,5,4,4,544,Champions
2763,41,1,10.0,5,4,2,542,Loyal Customers
2764,52,1,35.0,2,4,3,243,At Risk
2765,41,1,2.0,5,4,2,542,Loyal Customers
2766,70,1,24.0,3,4,4,344,Loyal Customers
2767,91,1,47.0,1,4,5,145,At Risk
2768,95,1,31.0,2,4,5,245,At Risk
2769,25,1,28.0,3,4,1,341,Loyal Customers
2770,89,1,13.0,4,4,5,445,Champions
2771,44,1,22.0,3,4,2,342,Loyal Customers
2772,52,1,12.0,4,4,3,443,Loyal Customers
2773,94,1,10.0,5,4,5,545,Champions
2774,98,1,45.0,1,4,5,145,At Risk
2775,40,1,42.0,1,4,2,142,At Risk
2776,25,1,16.0,4,4,1,441,Loyal Customers
2777,62,1,6.0,5,4,3,543,Loyal Customers
2778,24,1,28.0,3,4,1,341,Loyal Customers
2779,57,1,24.0,3,4,3,343,Loyal Customers
2780,66,1,14.0,4,4,3,443,Loyal Customers
2781,70,1,29.0,3,4,4,344,Loyal Customers
2782,39,1,33.0,2,4,2,242,At Risk
2783,34,1,30.0,3,4,1,341,Loyal Customers
2784,38,1,26.0,3,4,2,342,Loyal Customers
2785,70,1,12.0,4,4,4,444,Champions
2786,80,1,13.0,4,4,4,444,Champions
